,Nome,Categoria,Preço,Unidades Vendidas,Total,Filial,Forma de Pagamento,Método de Entrega,Data
0,Vestido,Roupas,262.26,2,524.52,SP,Crédito,PAC,2010-01-21
0,Cebola,Alimentos,9.71,39,378.69,RJ,Crédito,Retirada,2021-02-14
0,Chocolate,Alimentos,10.35,47,486.45,MG,Boleto,Sedex,2010-11-17
0,Formão,Ferramentas Manuais,33.84,26,879.84,MS,Pix,Retirada,2017-01-31
0,Forno elétrico,Eletrodomésticos,1670.73,34,56804.82,ES,Débito,PAC,2017-01-16
0,Chocolate,Alimentos,7.0,28,196.0,SP,Boleto,PAC,2019-08-24
0,Laranja,Alimentos,3.87,25,96.75,MS,Crédito,Retirada,2015-01-21
0,Laranja,Alimentos,10.49,7,73.43,SP,Boleto,Sedex,2016-04-18
0,Base,Cosméticos,68.07,4,272.28,ES,Débito,PAC,2013-06-07
0,Banana,Alimentos,7.83,20,156.6,MS,Crédito,PAC,2017-04-12
0,Tomate,Alimentos,2.49,1,2.49,PR,Crédito,Sedex,2015-11-29
0,Secadora de roupas,Eletrodomésticos,515.96,16,8255.36,MS,Débito,Retirada,2014-01-07
0,Boné,Roupas,76.97,8,615.76,MG,Pix,Sedex,2011-08-02
0,Micro-ondas,Eletrodomésticos,2121.08,2,4242.16,MS,Crédito,Retirada,2013-02-06
0,Micro-ondas,Eletrodomésticos,500.9,3,1502.7,MS,Débito,Sedex,2018-12-30
0,Pregos,Ferramentas Manuais,11.76,26,305.76,MS,Boleto,Retirada,2010-08-18
0,Sutiã,Roupas,51.29,38,1949.02,MG,Crédito,PAC,2016-04-16
0,Luvas,Roupas,110.31,19,2095.89,MS,Pix,PAC,2022-10-04
0,Micro-ondas,Eletrodomésticos,564.54,3,1693.62,RJ,Crédito,PAC,2013-07-27
0,Tomate,Alimentos,10.62,29,307.98,RJ,Débito,PAC,2017-08-12
0,Torradeira,Eletrodomésticos,1368.61,1,1368.61,MS,Débito,Retirada,2013-05-10
0,Chocolate,Alimentos,7.24,42,304.08,SP,Débito,Sedex,2012-08-23
0,Aspirador de pó,Eletrodomésticos,924.11,21,19406.31,MS,Boleto,Sedex,2021-11-18
0,Pregos,Ferramentas Manuais,47.76,16,764.16,ES,Boleto,Retirada,2020-10-17
0,Camiseta,Roupas,233.79,47,10988.13,SP,Débito,PAC,2020-04-15
0,Sutiã,Roupas,90.67,15,1360.05,PR,Pix,PAC,2021-04-07
0,Uva,Alimentos,4.4,23,101.2,MG,Crédito,Retirada,2016-02-10
0,Blush,Cosméticos,54.03,22,1188.66,MG,Boleto,PAC,2018-01-12
0,Secadora de roupas,Eletrodomésticos,2827.62,11,31103.82,MG,Pix,PAC,2022-11-20
0,Chapéu,Roupas,79.18,22,1741.96,ES,Pix,PAC,2015-05-01
0,Camiseta,Roupas,64.85,4,259.4,MS,Crédito,Retirada,2012-04-19
0,Grampo,Ferramentas Manuais,11.16,17,189.72,MG,Pix,PAC,2020-09-28
0,Iluminador,Cosméticos,53.39,13,694.07,ES,Boleto,PAC,2015-12-17
0,Tomate,Alimentos,8.03,35,281.05,MS,Pix,Retirada,2011-04-04
0,Gorro,Roupas,284.64,37,10531.68,ES,Boleto,Retirada,2020-12-01
0,Batedeira,Eletrodomésticos,2567.38,43,110397.34,RJ,Débito,Sedex,2017-02-22
0,Ovo,Alimentos,2.11,31,65.41,MG,Pix,Retirada,2011-12-24
0,Alho,Alimentos,4.55,41,186.55,PR,Débito,Sedex,2019-05-18
0,Ar-condicionado,Eletrodomésticos,2201.42,3,6604.26,MS,Débito,PAC,2015-04-02
0,Desodorante,Cosméticos,56.0,27,1512.0,SP,Crédito,PAC,2020-05-19
0,Uva,Alimentos,10.93,28,306.04,MS,Boleto,PAC,2015-02-12
0,Tônico facial,Cosméticos,30.44,37,1126.28,SP,Crédito,Sedex,2022-09-30
0,Nível,Ferramentas Manuais,11.85,25,296.25,RJ,Débito,Retirada,2011-08-24
0,Blush,Cosméticos,67.33,49,3299.17,RJ,Débito,Sedex,2012-07-24
0,Shampoo,Cosméticos,60.4,41,2476.4,MS,Débito,Retirada,2022-05-21
0,Tesoura,Ferramentas Manuais,20.28,44,892.32,MG,Pix,PAC,2021-05-26
0,Ovo,Alimentos,9.88,20,197.6,SP,Pix,Sedex,2014-01-27
0,Tomate,Alimentos,6.67,35,233.45,RJ,Débito,PAC,2020-05-11
0,Gorro,Roupas,106.52,48,5112.96,ES,Boleto,Retirada,2012-01-24
0,Tônico facial,Cosméticos,70.37,10,703.7,RJ,Pix,Sedex,2021-09-18
0,Perfume,Cosméticos,53.17,37,1967.29,PR,Pix,Sedex,2010-04-22
0,Gorro,Roupas,166.41,13,2163.33,SP,Pix,Sedex,2015-09-01
0,Ovo,Alimentos,3.64,16,58.24,PR,Boleto,Sedex,2022-11-05
0,Formão,Ferramentas Manuais,35.84,13,465.92,MS,Crédito,Retirada,2022-09-30
0,Sutiã,Roupas,150.98,3,452.94,SP,Crédito,Sedex,2015-11-25
0,Gorro,Roupas,167.91,20,3358.2,ES,Pix,Retirada,2010-04-14
0,Chocolate,Alimentos,8.59,18,154.62,MS,Pix,Retirada,2021-09-03
0,Tesoura,Ferramentas Manuais,24.18,37,894.66,ES,Boleto,Retirada,2022-04-29
0,Iluminador,Cosméticos,50.72,10,507.2,MG,Crédito,Retirada,2011-10-22
0,Jeans,Roupas,270.97,28,7587.16,MG,Boleto,Sedex,2022-06-29
0,Laranja,Alimentos,11.6,16,185.6,RJ,Pix,Sedex,2012-06-03
0,Corretivo,Cosméticos,24.69,38,938.22,PR,Pix,Retirada,2021-01-02
0,Chapéu,Roupas,67.77,3,203.31,RJ,Pix,PAC,2012-12-08
0,Boné,Roupas,183.45,14,2568.3,RJ,Pix,Sedex,2015-01-01
0,Serra,Ferramentas Manuais,37.27,49,1826.23,SP,Crédito,PAC,2017-04-19
0,Tesoura,Ferramentas Manuais,24.0,6,144.0,RJ,Boleto,Retirada,2017-05-25
0,Corretivo,Cosméticos,36.16,32,1157.12,SP,Pix,PAC,2017-04-24
0,Camiseta,Roupas,97.49,30,2924.7,PR,Crédito,Sedex,2019-01-08
0,Cebola,Alimentos,5.44,1,5.44,MS,Crédito,PAC,2014-09-06
0,Luvas,Roupas,126.5,23,2909.5,MS,Débito,Retirada,2014-07-09
0,Enxada,Ferramentas Manuais,15.36,38,583.68,ES,Boleto,Retirada,2010-04-29
0,Ar-condicionado,Eletrodomésticos,1529.48,35,53531.8,SP,Boleto,PAC,2012-03-15
0,Secadora de roupas,Eletrodomésticos,2378.17,17,40428.89,MG,Débito,PAC,2019-10-15
0,Formão,Ferramentas Manuais,41.28,3,123.84,SP,Boleto,PAC,2022-03-12
0,Maçã,Alimentos,1.41,6,8.46,SP,Boleto,Sedex,2022-06-15
0,Chave estrela,Ferramentas Manuais,31.04,6,186.24,RJ,Crédito,Sedex,2011-03-12
0,Batedeira,Eletrodomésticos,1667.15,47,78356.05,MG,Débito,PAC,2018-10-06
0,Cebola,Alimentos,10.62,22,233.64,MS,Pix,PAC,2011-05-14
0,Máquina de lavar roupa,Eletrodomésticos,2678.68,16,42858.88,MG,Crédito,Retirada,2022-08-18
0,Esmalte,Cosméticos,49.29,44,2168.76,PR,Crédito,PAC,2015-04-29
0,Forno elétrico,Eletrodomésticos,555.36,17,9441.12,MG,Boleto,PAC,2014-03-18
0,Maçã,Alimentos,8.53,29,247.37,RJ,Crédito,PAC,2016-12-19
0,Blush,Cosméticos,23.13,45,1040.85,PR,Pix,Sedex,2022-02-02
0,Máquina de lavar roupa,Eletrodomésticos,1288.82,11,14177.02,ES,Boleto,Retirada,2012-11-19
0,Geleia,Alimentos,1.68,21,35.28,ES,Crédito,PAC,2018-02-24
0,Iluminador,Cosméticos,37.8,11,415.8,SP,Pix,Sedex,2012-06-25
0,Corretivo,Cosméticos,23.58,23,542.34,SP,Crédito,Sedex,2016-06-02
0,Perfume,Cosméticos,43.16,28,1208.48,ES,Débito,Retirada,2012-07-09
0,Grampo,Ferramentas Manuais,39.69,50,1984.5,MG,Crédito,Retirada,2020-09-16
0,Secadora de roupas,Eletrodomésticos,1937.22,33,63928.26,MG,Boleto,Sedex,2016-01-11
0,Banana,Alimentos,7.71,27,208.17,RJ,Boleto,Sedex,2016-04-24
0,Tomate,Alimentos,4.06,21,85.26,RJ,Débito,PAC,2020-02-06
0,Fogão,Eletrodomésticos,2207.48,27,59601.96,MS,Débito,PAC,2022-01-21
0,Enxada,Ferramentas Manuais,16.13,33,532.29,RJ,Pix,Retirada,2011-10-26
0,Martelo,Ferramentas Manuais,23.51,31,728.81,PR,Crédito,Retirada,2018-06-29
0,Geleia,Alimentos,6.64,11,73.04,RJ,Boleto,Sedex,2013-08-06
0,Tesoura,Ferramentas Manuais,40.48,46,1862.08,RJ,Crédito,Sedex,2019-11-20
0,Lápis de olho,Cosméticos,23.67,4,94.68,SP,Pix,Retirada,2022-02-24
0,Secadora de roupas,Eletrodomésticos,740.34,2,1480.68,SP,Débito,PAC,2014-06-17
0,Pregos,Ferramentas Manuais,27.9,31,864.9,ES,Boleto,PAC,2014-05-08
0,Cebola,Alimentos,7.35,39,286.65,MS,Boleto,Retirada,2021-02-27
0,Forno elétrico,Eletrodomésticos,728.94,32,23326.08,PR,Boleto,Sedex,2010-04-10
0,Gorro,Roupas,177.14,12,2125.68,MG,Boleto,Retirada,2021-03-11
0,Forno elétrico,Eletrodomésticos,2097.76,6,12586.56,ES,Débito,PAC,2015-06-03
0,Luvas,Roupas,250.34,49,12266.66,ES,Pix,PAC,2011-12-29
0,Ovo,Alimentos,5.93,17,100.81,MG,Boleto,Retirada,2011-11-12
0,Tomate,Alimentos,4.2,17,71.4,RJ,Crédito,PAC,2010-06-02
0,Pregos,Ferramentas Manuais,46.86,30,1405.8,MS,Pix,PAC,2010-10-01
0,Sutiã,Roupas,126.43,47,5942.21,MS,Crédito,Sedex,2011-01-12
0,Bermuda,Roupas,290.16,27,7834.32,SP,Crédito,Sedex,2021-04-19
0,Blush,Cosméticos,63.48,11,698.28,PR,Débito,PAC,2020-12-26
0,Corretivo,Cosméticos,72.83,13,946.79,MG,Pix,Retirada,2020-10-26
0,Grampo,Ferramentas Manuais,43.04,20,860.8,RJ,Boleto,Retirada,2019-01-06
0,Sutiã,Roupas,265.48,13,3451.24,RJ,Boleto,Retirada,2012-11-15
0,Geleia,Alimentos,5.81,12,69.72,SP,Pix,PAC,2017-08-18
0,Blush,Cosméticos,70.24,36,2528.64,ES,Crédito,PAC,2022-12-20
0,Luvas,Roupas,63.95,40,2558.0,SP,Débito,PAC,2013-04-01
0,Secadora de roupas,Eletrodomésticos,2134.04,40,85361.6,MG,Crédito,Sedex,2022-02-06
0,Meias,Roupas,63.77,10,637.7,RJ,Crédito,Sedex,2014-08-27
0,Jeans,Roupas,118.97,8,951.76,SP,Boleto,Sedex,2010-05-28
0,Tomate,Alimentos,6.71,30,201.3,RJ,Boleto,PAC,2022-01-20
0,Tomate,Alimentos,1.81,3,5.43,ES,Boleto,PAC,2010-04-09
0,Uva,Alimentos,6.89,24,165.36,MG,Crédito,PAC,2022-12-25
0,Maçã,Alimentos,8.38,29,243.02,MG,Boleto,Retirada,2018-03-18
0,Esquadro,Ferramentas Manuais,45.4,47,2133.8,MS,Débito,PAC,2015-12-29
0,Chocolate,Alimentos,8.17,42,343.14,RJ,Pix,Retirada,2015-12-08
0,Bermuda,Roupas,88.6,6,531.6,ES,Crédito,Retirada,2021-11-03
0,Chocolate,Alimentos,7.31,18,131.58,PR,Boleto,Sedex,2016-04-09
0,Tônico facial,Cosméticos,70.73,4,282.92,SP,Pix,PAC,2013-06-13
0,Jeans,Roupas,286.39,7,2004.73,MS,Crédito,PAC,2012-11-04
0,Pregos,Ferramentas Manuais,46.08,27,1244.16,MS,Pix,PAC,2011-03-15
0,Fogão,Eletrodomésticos,828.62,44,36459.28,RJ,Crédito,PAC,2017-04-26
0,Corretivo,Cosméticos,54.36,27,1467.72,RJ,Pix,Retirada,2019-10-25
0,Shampoo,Cosméticos,63.14,46,2904.44,ES,Pix,PAC,2013-06-21
0,Nível,Ferramentas Manuais,11.2,48,537.6,RJ,Débito,Retirada,2011-05-24
0,Perfume,Cosméticos,66.7,34,2267.8,MS,Boleto,PAC,2013-04-19
0,Batedeira,Eletrodomésticos,2637.23,16,42195.68,RJ,Débito,Sedex,2014-12-17
0,Formão,Ferramentas Manuais,19.29,42,810.18,ES,Boleto,Retirada,2015-06-30
0,Vestido,Roupas,179.58,8,1436.64,SP,Boleto,Sedex,2016-01-15
0,Perfume,Cosméticos,57.42,26,1492.92,RJ,Débito,Retirada,2011-09-04
0,Chocolate,Alimentos,6.24,32,199.68,RJ,Débito,Retirada,2019-12-19
0,Gorro,Roupas,98.21,28,2749.88,PR,Pix,Retirada,2019-06-25
0,Martelo,Ferramentas Manuais,43.06,20,861.2,RJ,Crédito,Sedex,2018-06-29
0,Cebola,Alimentos,5.6,47,263.2,MG,Pix,Retirada,2010-03-27
0,Maçã,Alimentos,7.31,1,7.31,MG,Boleto,Sedex,2014-10-13
0,Grampo,Ferramentas Manuais,49.41,3,148.23,MG,Pix,Sedex,2013-03-28
0,Shampoo,Cosméticos,59.92,28,1677.76,PR,Crédito,Retirada,2017-10-21
0,Serra,Ferramentas Manuais,31.78,24,762.72,MS,Pix,PAC,2011-04-13
0,Bermuda,Roupas,246.33,47,11577.51,MG,Débito,PAC,2022-07-11
0,Tomate,Alimentos,1.01,7,7.07,MS,Crédito,PAC,2012-06-28
0,Meias,Roupas,201.38,14,2819.32,PR,Pix,Retirada,2021-02-02
0,Bermuda,Roupas,182.82,11,2011.02,PR,Pix,Sedex,2021-05-27
0,Vestido,Roupas,266.59,1,266.59,MS,Pix,Sedex,2020-08-31
0,Laranja,Alimentos,8.46,34,287.64,MG,Pix,Retirada,2017-11-20
0,Geladeira,Eletrodomésticos,2715.31,12,32583.72,ES,Pix,Sedex,2014-07-09
0,Serra,Ferramentas Manuais,17.77,18,319.86,RJ,Pix,Retirada,2020-09-01
0,Micro-ondas,Eletrodomésticos,1982.82,40,79312.8,SP,Crédito,Retirada,2019-08-13
0,Tomate,Alimentos,11.45,49,561.05,ES,Pix,PAC,2015-01-12
0,Nível,Ferramentas Manuais,45.59,37,1686.83,ES,Débito,Sedex,2012-01-18
0,Esmalte,Cosméticos,58.52,4,234.08,MG,Boleto,Sedex,2012-09-10
0,Grampo,Ferramentas Manuais,22.33,20,446.6,PR,Pix,PAC,2017-02-25
0,Tônico facial,Cosméticos,27.81,17,472.77,MG,Débito,PAC,2016-01-01
0,Cebola,Alimentos,6.39,13,83.07,RJ,Boleto,Sedex,2020-10-27
0,Nível,Ferramentas Manuais,34.43,46,1583.78,SP,Débito,Sedex,2016-08-15
0,Geleia,Alimentos,9.58,18,172.44,SP,Débito,Sedex,2011-05-05
0,Chave estrela,Ferramentas Manuais,10.76,38,408.88,MG,Pix,Sedex,2012-11-23
0,Gorro,Roupas,281.91,21,5920.11,MS,Pix,PAC,2020-04-30
0,Maçã,Alimentos,2.23,30,66.9,MG,Crédito,PAC,2013-03-15
0,Bermuda,Roupas,148.59,43,6389.37,ES,Pix,Sedex,2021-07-12
0,Meias,Roupas,238.71,42,10025.82,ES,Crédito,Retirada,2016-07-18
0,Jeans,Roupas,143.02,34,4862.68,PR,Pix,Sedex,2021-10-01
0,Enxada,Ferramentas Manuais,22.68,6,136.08,RJ,Débito,Sedex,2017-06-22
0,Jeans,Roupas,53.42,3,160.26,ES,Boleto,PAC,2014-08-15
0,Enxada,Ferramentas Manuais,31.07,19,590.33,MS,Crédito,PAC,2022-04-19
0,Base,Cosméticos,39.57,21,830.97,SP,Pix,PAC,2022-06-26
0,Jeans,Roupas,244.56,32,7825.92,RJ,Débito,Sedex,2019-11-16
0,Sutiã,Roupas,68.08,5,340.4,SP,Boleto,PAC,2014-07-25
0,Chave estrela,Ferramentas Manuais,49.87,20,997.4,MG,Débito,Retirada,2019-01-20
0,Cebola,Alimentos,9.06,29,262.74,PR,Débito,PAC,2020-08-22
0,Boné,Roupas,128.52,17,2184.84,PR,Pix,Retirada,2011-12-20
0,Boné,Roupas,197.11,44,8672.84,SP,Crédito,PAC,2017-07-13
0,Cebola,Alimentos,5.52,18,99.36,RJ,Boleto,Retirada,2016-06-17
0,Esquadro,Ferramentas Manuais,28.01,7,196.07,PR,Boleto,Retirada,2011-02-02
0,Tomate,Alimentos,10.77,11,118.47,MG,Débito,Sedex,2017-07-10
0,Enxada,Ferramentas Manuais,29.18,35,1021.3,RJ,Débito,Sedex,2010-01-15
0,Geladeira,Eletrodomésticos,548.11,5,2740.55,MS,Pix,PAC,2015-05-23
0,Iluminador,Cosméticos,39.18,49,1919.82,MS,Débito,Retirada,2020-02-09
0,Blush,Cosméticos,39.89,28,1116.92,MS,Crédito,PAC,2020-03-22
0,Micro-ondas,Eletrodomésticos,1508.32,29,43741.28,RJ,Pix,Sedex,2012-07-04
0,Lápis de olho,Cosméticos,66.14,34,2248.76,RJ,Pix,PAC,2015-02-26
0,Batedeira,Eletrodomésticos,2426.2,11,26688.2,RJ,Pix,PAC,2011-07-03
0,Secadora de roupas,Eletrodomésticos,1785.01,13,23205.13,ES,Boleto,Sedex,2013-08-07
0,Ovo,Alimentos,2.11,44,92.84,RJ,Boleto,Retirada,2018-05-16
0,Maçã,Alimentos,6.72,29,194.88,ES,Pix,PAC,2020-09-07
0,Boné,Roupas,220.78,42,9272.76,PR,Crédito,PAC,2014-06-05
0,Chave estrela,Ferramentas Manuais,46.89,4,187.56,ES,Boleto,Sedex,2020-08-05
0,Fogão,Eletrodomésticos,855.89,5,4279.45,PR,Crédito,Retirada,2017-12-25
0,Pregos,Ferramentas Manuais,47.14,2,94.28,ES,Boleto,PAC,2019-04-28
0,Máquina de lavar roupa,Eletrodomésticos,2527.09,47,118773.23,MG,Débito,Retirada,2014-06-13
0,Maçã,Alimentos,1.47,38,55.86,MG,Débito,Sedex,2019-12-16
0,Micro-ondas,Eletrodomésticos,1339.42,12,16073.04,ES,Débito,Sedex,2016-04-01
0,Ar-condicionado,Eletrodomésticos,1433.77,18,25807.86,MG,Débito,PAC,2020-11-23
0,Camiseta,Roupas,274.55,5,1372.75,RJ,Boleto,PAC,2013-04-01
0,Serra,Ferramentas Manuais,25.13,46,1155.98,RJ,Crédito,PAC,2021-01-09
0,Geleia,Alimentos,1.59,14,22.26,SP,Débito,Sedex,2020-01-28
0,Geleia,Alimentos,10.56,31,327.36,MG,Boleto,Sedex,2012-10-20
0,Banana,Alimentos,9.87,22,217.14,ES,Débito,PAC,2010-01-05
0,Chave estrela,Ferramentas Manuais,18.03,38,685.14,MS,Crédito,Sedex,2014-08-08
0,Bermuda,Roupas,248.21,9,2233.89,MS,Crédito,Sedex,2012-03-08
0,Forno elétrico,Eletrodomésticos,1769.2,11,19461.2,MS,Boleto,Sedex,2014-09-15
0,Torradeira,Eletrodomésticos,2547.64,46,117191.44,PR,Pix,Retirada,2015-03-31
0,Torradeira,Eletrodomésticos,2223.98,22,48927.56,SP,Crédito,PAC,2011-02-23
0,Luvas,Roupas,69.25,20,1385.0,PR,Boleto,PAC,2018-11-17
0,Laranja,Alimentos,1.6,19,30.4,PR,Crédito,Sedex,2017-07-11
0,Micro-ondas,Eletrodomésticos,2613.86,1,2613.86,MG,Crédito,PAC,2017-05-22
0,Corretivo,Cosméticos,24.86,30,745.8,RJ,Pix,Sedex,2011-03-24
0,Cebola,Alimentos,8.53,37,315.61,SP,Crédito,PAC,2013-08-16
0,Torradeira,Eletrodomésticos,2939.17,33,96992.61,ES,Boleto,Retirada,2021-04-27
0,Desodorante,Cosméticos,35.9,29,1041.1,MS,Débito,PAC,2013-08-28
0,Tônico facial,Cosméticos,62.75,26,1631.5,MS,Débito,Sedex,2012-12-30
0,Máquina de lavar roupa,Eletrodomésticos,2340.27,12,28083.24,RJ,Crédito,Retirada,2018-11-01
0,Pregos,Ferramentas Manuais,33.08,1,33.08,SP,Pix,Retirada,2018-02-08
0,Forno elétrico,Eletrodomésticos,2670.57,40,106822.8,MS,Débito,Sedex,2014-06-18
0,Base,Cosméticos,39.98,33,1319.34,MG,Boleto,Sedex,2010-05-02
0,Aspirador de pó,Eletrodomésticos,776.85,34,26412.9,SP,Débito,Retirada,2015-03-08
0,Enxada,Ferramentas Manuais,11.54,5,57.7,RJ,Débito,Sedex,2022-01-22
0,Ovo,Alimentos,1.17,6,7.02,ES,Pix,PAC,2017-10-22
0,Uva,Alimentos,5.11,19,97.09,MG,Boleto,PAC,2019-03-11
0,Base,Cosméticos,72.23,14,1011.22,SP,Crédito,Sedex,2012-08-30
0,Laranja,Alimentos,3.4,30,102.0,MG,Pix,Sedex,2020-11-18
0,Vestido,Roupas,269.79,48,12949.92,SP,Débito,PAC,2011-06-21
0,Geladeira,Eletrodomésticos,2065.63,10,20656.3,MS,Pix,Retirada,2019-06-24
0,Banana,Alimentos,7.54,19,143.26,ES,Pix,Sedex,2021-07-05
0,Grampo,Ferramentas Manuais,31.61,45,1422.45,MG,Crédito,Sedex,2014-04-26
0,Ovo,Alimentos,9.9,5,49.5,MG,Débito,Sedex,2022-11-23
0,Torradeira,Eletrodomésticos,821.79,36,29584.44,ES,Débito,Retirada,2021-08-21
0,Uva,Alimentos,2.44,46,112.24,ES,Crédito,Sedex,2019-04-21
0,Forno elétrico,Eletrodomésticos,1230.88,20,24617.6,PR,Pix,PAC,2022-03-24
0,Banana,Alimentos,4.56,31,141.36,SP,Crédito,Retirada,2018-11-29
0,Chocolate,Alimentos,4.16,48,199.68,MS,Pix,PAC,2016-02-27
0,Batedeira,Eletrodomésticos,2974.03,7,20818.21,RJ,Débito,Retirada,2016-11-24
0,Vestido,Roupas,88.02,46,4048.92,RJ,Pix,PAC,2010-03-22
0,Serra,Ferramentas Manuais,48.36,21,1015.56,MS,Crédito,Sedex,2015-08-23
0,Formão,Ferramentas Manuais,24.91,21,523.11,MG,Crédito,Sedex,2015-01-23
0,Blush,Cosméticos,30.08,20,601.6,PR,Boleto,Sedex,2014-11-04
0,Tomate,Alimentos,4.85,31,150.35,MS,Débito,PAC,2016-07-16
0,Corretivo,Cosméticos,50.71,34,1724.14,SP,Boleto,Retirada,2016-02-16
0,Luvas,Roupas,95.95,24,2302.8,MG,Crédito,Sedex,2021-06-09
0,Blush,Cosméticos,44.66,32,1429.12,RJ,Pix,PAC,2016-08-08
0,Blush,Cosméticos,72.15,7,505.05,PR,Débito,PAC,2013-05-16
0,Enxada,Ferramentas Manuais,32.81,32,1049.92,SP,Crédito,PAC,2015-10-01
0,Jeans,Roupas,186.35,24,4472.4,MG,Boleto,Sedex,2013-08-16
0,Esmalte,Cosméticos,32.07,34,1090.38,PR,Débito,Sedex,2012-12-04
0,Corretivo,Cosméticos,55.86,15,837.9,MS,Pix,PAC,2011-04-20
0,Meias,Roupas,66.82,8,534.56,RJ,Débito,PAC,2022-03-12
0,Jeans,Roupas,148.4,17,2522.8,SP,Débito,PAC,2019-06-19
0,Tomate,Alimentos,6.32,14,88.48,SP,Débito,Retirada,2015-05-19
0,Torradeira,Eletrodomésticos,1399.45,25,34986.25,SP,Débito,PAC,2012-06-01
0,Luvas,Roupas,220.52,14,3087.28,RJ,Pix,PAC,2015-05-18
0,Geladeira,Eletrodomésticos,2123.68,34,72205.12,MG,Débito,Retirada,2019-07-20
0,Camiseta,Roupas,184.94,38,7027.72,SP,Crédito,Retirada,2013-04-17
0,Iluminador,Cosméticos,67.29,34,2287.86,MS,Boleto,Sedex,2015-04-05
0,Gorro,Roupas,288.61,47,13564.67,MG,Débito,Retirada,2022-11-28
0,Tomate,Alimentos,10.66,40,426.4,SP,Boleto,Retirada,2013-02-18
0,Uva,Alimentos,10.59,27,285.93,MG,Boleto,PAC,2011-09-11
0,Martelo,Ferramentas Manuais,20.2,38,767.6,RJ,Boleto,PAC,2017-02-11
0,Chapéu,Roupas,106.11,40,4244.4,ES,Débito,Retirada,2018-02-25
0,Geleia,Alimentos,8.0,23,184.0,RJ,Pix,Sedex,2021-07-17
0,Meias,Roupas,56.67,8,453.36,ES,Crédito,Sedex,2018-07-28
0,Gorro,Roupas,52.99,23,1218.77,ES,Pix,PAC,2016-06-22
0,Máquina de lavar roupa,Eletrodomésticos,1431.44,50,71572.0,ES,Boleto,Retirada,2011-04-10
0,Boné,Roupas,106.76,31,3309.56,MS,Pix,Retirada,2019-12-23
0,Secadora de roupas,Eletrodomésticos,2812.91,44,123768.04,SP,Crédito,Retirada,2015-08-17
0,Tônico facial,Cosméticos,57.94,35,2027.9,PR,Débito,Sedex,2013-09-28
0,Boné,Roupas,194.96,16,3119.36,ES,Débito,PAC,2013-01-03
0,Maçã,Alimentos,9.06,27,244.62,MG,Pix,PAC,2019-11-11
0,Torradeira,Eletrodomésticos,2826.31,16,45220.96,SP,Crédito,Sedex,2012-02-23
0,Esmalte,Cosméticos,58.78,2,117.56,MS,Crédito,PAC,2010-12-22
0,Alho,Alimentos,2.81,43,120.83,MS,Pix,Sedex,2021-09-08
0,Boné,Roupas,96.2,28,2693.6,RJ,Crédito,PAC,2019-12-23
0,Maçã,Alimentos,2.11,15,31.65,PR,Crédito,PAC,2011-06-30
0,Secadora de roupas,Eletrodomésticos,2787.66,31,86417.46,MS,Boleto,Sedex,2016-03-21
0,Fogão,Eletrodomésticos,2144.72,23,49328.56,PR,Pix,Sedex,2013-09-26
0,Enxada,Ferramentas Manuais,13.73,48,659.04,MG,Boleto,Retirada,2021-09-09
0,Vestido,Roupas,270.2,17,4593.4,MG,Crédito,PAC,2019-07-21
0,Fogão,Eletrodomésticos,1463.05,8,11704.4,MS,Crédito,Sedex,2013-04-06
0,Ar-condicionado,Eletrodomésticos,1864.51,12,22374.12,MS,Débito,Retirada,2010-11-14
0,Geleia,Alimentos,8.05,14,112.7,PR,Pix,Sedex,2011-12-07
0,Torradeira,Eletrodomésticos,573.59,48,27532.32,MS,Débito,PAC,2016-07-03
0,Boné,Roupas,53.73,1,53.73,RJ,Débito,Sedex,2016-07-21
0,Chocolate,Alimentos,3.83,40,153.2,ES,Débito,Retirada,2021-12-28
0,Camiseta,Roupas,205.01,10,2050.1,PR,Débito,Retirada,2021-07-14
0,Uva,Alimentos,4.59,37,169.83,SP,Débito,PAC,2014-02-01
0,Iluminador,Cosméticos,27.5,27,742.5,RJ,Crédito,Retirada,2020-08-17
0,Forno elétrico,Eletrodomésticos,2187.44,45,98434.8,MS,Boleto,Retirada,2011-01-20
0,Formão,Ferramentas Manuais,44.9,5,224.5,MS,Pix,Retirada,2014-02-12
0,Formão,Ferramentas Manuais,20.22,13,262.86,PR,Pix,Sedex,2017-09-21
0,Perfume,Cosméticos,51.09,44,2247.96,MS,Crédito,PAC,2016-09-29
0,Corretivo,Cosméticos,42.6,16,681.6,MG,Pix,Retirada,2018-04-01
0,Sutiã,Roupas,203.69,22,4481.18,MS,Boleto,Sedex,2010-11-14
0,Micro-ondas,Eletrodomésticos,1619.22,37,59911.14,SP,Débito,Retirada,2014-09-11
0,Laranja,Alimentos,3.16,26,82.16,RJ,Boleto,Sedex,2019-03-04
0,Torradeira,Eletrodomésticos,2432.06,12,29184.72,ES,Boleto,Retirada,2014-12-12
0,Geladeira,Eletrodomésticos,2359.26,38,89651.88,MG,Pix,Sedex,2020-01-10
0,Vestido,Roupas,298.98,8,2391.84,MG,Débito,Retirada,2013-01-01
0,Secadora de roupas,Eletrodomésticos,1702.83,40,68113.2,MS,Débito,Sedex,2012-12-23
0,Luvas,Roupas,112.55,21,2363.55,MG,Débito,Retirada,2016-10-14
0,Cebola,Alimentos,10.43,29,302.47,SP,Boleto,Retirada,2012-08-22
